Category	ID	Term	Genes	adj_pval
MF	GO:0005515	protein binding	Tfasc_v1.00027-RA, Tfasc_v1.00078-RA, Tfasc_v1.00254-RA, Tfasc_v1.00276-RA, Tfasc_v1.00441-RA, Tfasc_v1.00475-RA, Tfasc_v1.01261-RA, Tfasc_v1.01426-RA, Tfasc_v1.01599-RA, Tfasc_v1.01888-RA, Tfasc_v1.02429-RA, Tfasc_v1.02461-RA, Tfasc_v1.02466-RA, Tfasc_v1.02471-RA, Tfasc_v1.02476-RA, Tfasc_v1.02479-RA, Tfasc_v1.02492-RA, Tfasc_v1.02968-RA, Tfasc_v1.03099-RA, Tfasc_v1.03103-RA, Tfasc_v1.03140-RA, Tfasc_v1.03304-RA, Tfasc_v1.03501-RA, Tfasc_v1.03520-RA, Tfasc_v1.03636-RA, Tfasc_v1.04249-RA, Tfasc_v1.04398-RB, Tfasc_v1.04426-RA, Tfasc_v1.04427-RA, Tfasc_v1.04501-RA, Tfasc_v1.04578-RA, Tfasc_v1.04593-RA, Tfasc_v1.04594-RA, Tfasc_v1.04954-RA, Tfasc_v1.04960-RA, Tfasc_v1.05019-RA, Tfasc_v1.05059-RA, Tfasc_v1.05925-RA, Tfasc_v1.05941-RA, Tfasc_v1.05982-RA, Tfasc_v1.06176-RA, Tfasc_v1.06216-RA, Tfasc_v1.06266-RA, Tfasc_v1.06339-RA, Tfasc_v1.06384-RA, Tfasc_v1.06427-RA, Tfasc_v1.06676-RA, Tfasc_v1.06843-RA, Tfasc_v1.06998-RA, Tfasc_v1.07043-RA, Tfasc_v1.07214-RA, Tfasc_v1.07313-RA, Tfasc_v1.07559-RA, Tfasc_v1.07600-RA, Tfasc_v1.07972-RA, Tfasc_v1.07973-RA, Tfasc_v1.07975-RA, Tfasc_v1.08107-RA, Tfasc_v1.08463-RA, Tfasc_v1.08861-RA, Tfasc_v1.08866-RA, Tfasc_v1.08872-RA, Tfasc_v1.08900-RA, Tfasc_v1.08996-RA, Tfasc_v1.09036-RA, Tfasc_v1.09043-RA, Tfasc_v1.09101-RA, Tfasc_v1.09192-RA, Tfasc_v1.09291-RA, Tfasc_v1.09313-RA, Tfasc_v1.09441-RA, Tfasc_v1.09527-RA, Tfasc_v1.09614-RA, Tfasc_v1.09628-RA, Tfasc_v1.09639-RA, Tfasc_v1.09794-RA, Tfasc_v1.10775-RA, Tfasc_v1.10956-RA, Tfasc_v1.10983-RA, Tfasc_v1.11005-RA, Tfasc_v1.11863-RA, Tfasc_v1.11900-RA, Tfasc_v1.12055-RA, Tfasc_v1.12110-RA, Tfasc_v1.12111-RA, Tfasc_v1.12146-RA, Tfasc_v1.13167-RA, Tfasc_v1.13185-RA, Tfasc_v1.13645-RA, Tfasc_v1.13773-RA, Tfasc_v1.13774-RA, Tfasc_v1.13882-RA, Tfasc_v1.13975-RA, Tfasc_v1.14062-RA, Tfasc_v1.14068-RA, Tfasc_v1.14097-RA, Tfasc_v1.14225-RA, Tfasc_v1.14282-RA, Tfasc_v1.14339-RA, Tfasc_v1.14907-RA, Tfasc_v1.14912-RA, Tfasc_v1.15046-RA, Tfasc_v1.15208-RA, Tfasc_v1.15453-RA, Tfasc_v1.15454-RA, Tfasc_v1.15547-RA, Tfasc_v1.15744-RA, Tfasc_v1.15926-RA, Tfasc_v1.16108-RA, Tfasc_v1.16160-RA, Tfasc_v1.16168-RA, Tfasc_v1.16205-RA, Tfasc_v1.16417-RA, Tfasc_v1.16420-RA, Tfasc_v1.16423-RA, Tfasc_v1.16426-RA, Tfasc_v1.16471-RA, Tfasc_v1.16490-RA, Tfasc_v1.16790-RA, Tfasc_v1.17142-RA, Tfasc_v1.17152-RA, Tfasc_v1.17195-RA, Tfasc_v1.17224-RA, Tfasc_v1.17350-RA, Tfasc_v1.17356-RA, Tfasc_v1.17359-RA, Tfasc_v1.17457-RA, Tfasc_v1.17537-RA, Tfasc_v1.17540-RA, Tfasc_v1.17540-RB, Tfasc_v1.18221-RA, Tfasc_v1.18295-RA, Tfasc_v1.18346-RA, Tfasc_v1.18627-RA, Tfasc_v1.18671-RA, Tfasc_v1.18820-RA, Tfasc_v1.18855-RA, Tfasc_v1.19128-RA, Tfasc_v1.19887-RA, Tfasc_v1.20151-RA, Tfasc_v1.20184-RA, Tfasc_v1.20256-RA, Tfasc_v1.20275-RA, Tfasc_v1.20304-RA, Tfasc_v1.20329-RA, Tfasc_v1.20487-RA, Tfasc_v1.20509-RA, Tfasc_v1.21182-RA, Tfasc_v1.21186-RA, Tfasc_v1.21208-RA, Tfasc_v1.21369-RA, Tfasc_v1.21429-RA, Tfasc_v1.21512-RA, Tfasc_v1.21613-RA, Tfasc_v1.21696-RA, Tfasc_v1.21703-RB, Tfasc_v1.21947-RA, Tfasc_v1.22107-RA, Tfasc_v1.22198-RA, Tfasc_v1.22315-RA, Tfasc_v1.22316-RA, Tfasc_v1.22434-RA, Tfasc_v1.22437-RA, Tfasc_v1.22440-RA, Tfasc_v1.22455-RA, Tfasc_v1.22482-RA, Tfasc_v1.22735-RA, Tfasc_v1.22759-RA, Tfasc_v1.22829-RA, Tfasc_v1.22892-RA, Tfasc_v1.23046-RA, Tfasc_v1.23207-RA, Tfasc_v1.23396-RA, Tfasc_v1.23419-RA, Tfasc_v1.23481-RA, Tfasc_v1.23482-RA, Tfasc_v1.23629-RA, Tfasc_v1.23739-RA, Tfasc_v1.23982-RA, Tfasc_v1.24036-RA, Tfasc_v1.24489-RA, Tfasc_v1.24491-RA, Tfasc_v1.25137-RA, Tfasc_v1.25269-RA, Tfasc_v1.25627-RA, Tfasc_v1.25810-RA, Tfasc_v1.25933-RA, Tfasc_v1.26176-RA, Tfasc_v1.27067-RA, Tfasc_v1.27086-RA, Tfasc_v1.27881-RA, Tfasc_v1.27981-RA, Tfasc_v1.28009-RA, Tfasc_v1.28093-RA, Tfasc_v1.28097-RA, Tfasc_v1.28167-RA, Tfasc_v1.28170-RA, Tfasc_v1.28174-RA, Tfasc_v1.28196-RB, Tfasc_v1.28263-RA, Tfasc_v1.28805-RA, Tfasc_v1.29249-RA, Tfasc_v1.29310-RA, Tfasc_v1.29607-RA, Tfasc_v1.29611-RA, Tfasc_v1.29628-RA, Tfasc_v1.29635-RA, Tfasc_v1.29693-RA, Tfasc_v1.29754-RA, Tfasc_v1.29883-RA, Tfasc_v1.29920-RA, Tfasc_v1.30187-RA, Tfasc_v1.30321-RA, Tfasc_v1.30330-RA, Tfasc_v1.31228-RA, Tfasc_v1.31230-RA, Tfasc_v1.31821-RA	0.01953
MF	GO:0033897	ribonuclease T2 activity	Tfasc_v1.18400-RA, Tfasc_v1.18401-RA	0.02058
MF	GO:0004930	G protein-coupled receptor activity	Tfasc_v1.03592-RA, Tfasc_v1.24978-RA	0.02058
MF	GO:0004674	protein serine/threonine kinase activity	Tfasc_v1.01254-RA, Tfasc_v1.01654-RA, Tfasc_v1.02266-RA, Tfasc_v1.02938-RA, Tfasc_v1.03128-RA, Tfasc_v1.03501-RA, Tfasc_v1.04613-RA, Tfasc_v1.04740-RA, Tfasc_v1.05996-RA, Tfasc_v1.07973-RA, Tfasc_v1.09639-RA, Tfasc_v1.12218-RA, Tfasc_v1.12602-RA, Tfasc_v1.12888-RA, Tfasc_v1.13141-RA, Tfasc_v1.13185-RA, Tfasc_v1.14072-RA, Tfasc_v1.14520-RA, Tfasc_v1.14859-RA, Tfasc_v1.16454-RA, Tfasc_v1.17142-RA, Tfasc_v1.18221-RA, Tfasc_v1.18786-RA, Tfasc_v1.18855-RA, Tfasc_v1.20184-RA, Tfasc_v1.20275-RA, Tfasc_v1.20493-RA, Tfasc_v1.21571-RA, Tfasc_v1.21696-RA, Tfasc_v1.22453-RA, Tfasc_v1.22595-RA, Tfasc_v1.22621-RA, Tfasc_v1.22832-RA, Tfasc_v1.23446-RA, Tfasc_v1.23546-RA, Tfasc_v1.24407-RA, Tfasc_v1.25627-RA, Tfasc_v1.25628-RA, Tfasc_v1.26593-RA, Tfasc_v1.26900-RA, Tfasc_v1.27618-RA, Tfasc_v1.27619-RA, Tfasc_v1.27708-RA, Tfasc_v1.27815-RA, Tfasc_v1.27816-RA, Tfasc_v1.27857-RA, Tfasc_v1.27908-RA, Tfasc_v1.28605-RA, Tfasc_v1.28608-RA, Tfasc_v1.29930-RA, Tfasc_v1.30039-RA, Tfasc_v1.30112-RA, Tfasc_v1.30670-RA, Tfasc_v1.31228-RA, Tfasc_v1.31230-RA, Tfasc_v1.32728-RA	0.02084
MF	GO:0004497	monooxygenase activity	Tfasc_v1.03728-RA, Tfasc_v1.03737-RA, Tfasc_v1.04698-RA, Tfasc_v1.04702-RA, Tfasc_v1.05655-RA, Tfasc_v1.06237-RA, Tfasc_v1.06238-RA, Tfasc_v1.07558-RA, Tfasc_v1.07562-RA, Tfasc_v1.07798-RA, Tfasc_v1.07807-RA, Tfasc_v1.07808-RA, Tfasc_v1.09171-RA, Tfasc_v1.14231-RA, Tfasc_v1.16132-RA, Tfasc_v1.16472-RA, Tfasc_v1.17173-RA, Tfasc_v1.17175-RA, Tfasc_v1.19374-RA, Tfasc_v1.19375-RA, Tfasc_v1.19379-RA, Tfasc_v1.21912-RA, Tfasc_v1.22323-RA, Tfasc_v1.23037-RA, Tfasc_v1.23676-RA, Tfasc_v1.23678-RA, Tfasc_v1.27705-RA, Tfasc_v1.28072-RA, Tfasc_v1.29754-RA	0.02468
MF	GO:0004675	transmembrane receptor protein serine/threonine kinase activity	Tfasc_v1.12218-RA, Tfasc_v1.12888-RA, Tfasc_v1.13185-RA, Tfasc_v1.14520-RA, Tfasc_v1.16454-RA, Tfasc_v1.18221-RA, Tfasc_v1.18786-RA, Tfasc_v1.20184-RA, Tfasc_v1.22621-RA, Tfasc_v1.25627-RA, Tfasc_v1.25628-RA, Tfasc_v1.27618-RA, Tfasc_v1.27619-RA, Tfasc_v1.30670-RA	0.02515
MF	GO:0016787	hydrolase activity	Tfasc_v1.00124-RA, Tfasc_v1.00759-RA, Tfasc_v1.00808-RA, Tfasc_v1.00940-RA, Tfasc_v1.01170-RA, Tfasc_v1.01343-RA, Tfasc_v1.01361-RA, Tfasc_v1.01428-RA, Tfasc_v1.01537-RA, Tfasc_v1.01665-RA, Tfasc_v1.01713-RA, Tfasc_v1.01985-RA, Tfasc_v1.02069-RA, Tfasc_v1.02082-RA, Tfasc_v1.02362-RA, Tfasc_v1.02374-RA, Tfasc_v1.03047-RA, Tfasc_v1.03334-RA, Tfasc_v1.03517-RA, Tfasc_v1.03592-RA, Tfasc_v1.03593-RA, Tfasc_v1.03726-RA, Tfasc_v1.03735-RA, Tfasc_v1.04356-RA, Tfasc_v1.04452-RA, Tfasc_v1.04534-RA, Tfasc_v1.04594-RA, Tfasc_v1.04801-RA, Tfasc_v1.05238-RA, Tfasc_v1.05941-RA, Tfasc_v1.06622-RA, Tfasc_v1.06916-RA, Tfasc_v1.07028-RA, Tfasc_v1.07031-RA, Tfasc_v1.07072-RA, Tfasc_v1.07214-RA, Tfasc_v1.07891-RA, Tfasc_v1.07996-RA, Tfasc_v1.08099-RA, Tfasc_v1.08164-RA, Tfasc_v1.08171-RA, Tfasc_v1.08823-RA, Tfasc_v1.08826-RA, Tfasc_v1.08865-RA, Tfasc_v1.08891-RA, Tfasc_v1.09135-RA, Tfasc_v1.09143-RA, Tfasc_v1.09258-RA, Tfasc_v1.09292-RA, Tfasc_v1.09292-RB, Tfasc_v1.09636-RA, Tfasc_v1.09637-RA, Tfasc_v1.09638-RA, Tfasc_v1.09672-RA, Tfasc_v1.09741-RA, Tfasc_v1.09761-RA, Tfasc_v1.09794-RA, Tfasc_v1.09863-RA, Tfasc_v1.10824-RA, Tfasc_v1.10944-RA, Tfasc_v1.11005-RA, Tfasc_v1.11056-RA, Tfasc_v1.11851-RA, Tfasc_v1.11891-RA, Tfasc_v1.11971-RA, Tfasc_v1.12148-RA, Tfasc_v1.12999-RA, Tfasc_v1.13038-RA, Tfasc_v1.13105-RA, Tfasc_v1.13106-RA, Tfasc_v1.13977-RA, Tfasc_v1.14280-RA, Tfasc_v1.14476-RA, Tfasc_v1.14523-RA, Tfasc_v1.15141-RA, Tfasc_v1.15251-RA, Tfasc_v1.15679-RA, Tfasc_v1.16008-RA, Tfasc_v1.16079-RA, Tfasc_v1.16098-RA, Tfasc_v1.16699-RA, Tfasc_v1.16838-RA, Tfasc_v1.17195-RA, Tfasc_v1.17482-RA, Tfasc_v1.17483-RA, Tfasc_v1.17540-RB, Tfasc_v1.18246-RA, Tfasc_v1.18276-RA, Tfasc_v1.18294-RA, Tfasc_v1.18343-RA, Tfasc_v1.18400-RA, Tfasc_v1.18401-RA, Tfasc_v1.18617-RA, Tfasc_v1.18627-RA, Tfasc_v1.18629-RA, Tfasc_v1.18705-RA, Tfasc_v1.18707-RA, Tfasc_v1.18722-RA, Tfasc_v1.18723-RA, Tfasc_v1.18729-RA, Tfasc_v1.18732-RA, Tfasc_v1.18750-RA, Tfasc_v1.18751-RA, Tfasc_v1.18874-RA, Tfasc_v1.20077-RA, Tfasc_v1.20239-RA, Tfasc_v1.21182-RA, Tfasc_v1.21316-RA, Tfasc_v1.21500-RA, Tfasc_v1.21508-RA, Tfasc_v1.21947-RA, Tfasc_v1.22315-RA, Tfasc_v1.22316-RA, Tfasc_v1.22641-RA, Tfasc_v1.23151-RA, Tfasc_v1.23204-RA, Tfasc_v1.23396-RA, Tfasc_v1.23588-RA, Tfasc_v1.23589-RA, Tfasc_v1.24036-RA, Tfasc_v1.24223-RA, Tfasc_v1.25168-RA, Tfasc_v1.25341-RA, Tfasc_v1.25800-RA, Tfasc_v1.25969-RA, Tfasc_v1.26269-RA, Tfasc_v1.26788-RA, Tfasc_v1.26803-RA, Tfasc_v1.27157-RA, Tfasc_v1.27276-RA, Tfasc_v1.27353-RA, Tfasc_v1.27666-RA, Tfasc_v1.27708-RA, Tfasc_v1.27765-RA, Tfasc_v1.27981-RA, Tfasc_v1.28001-RA, Tfasc_v1.28007-RA, Tfasc_v1.28239-RA, Tfasc_v1.28243-RA, Tfasc_v1.28271-RA, Tfasc_v1.28525-RA, Tfasc_v1.28904-RA, Tfasc_v1.29132-RA, Tfasc_v1.29429-RB, Tfasc_v1.29486-RA, Tfasc_v1.29607-RA, Tfasc_v1.29611-RA, Tfasc_v1.29628-RA, Tfasc_v1.29944-RA, Tfasc_v1.29956-RA, Tfasc_v1.30423-RA, Tfasc_v1.30672-RA, Tfasc_v1.30700-RA	0.02682
MF	GO:0004672	protein kinase activity	Tfasc_v1.01254-RA, Tfasc_v1.01654-RA, Tfasc_v1.02266-RA, Tfasc_v1.02938-RA, Tfasc_v1.02968-RA, Tfasc_v1.03128-RA, Tfasc_v1.03501-RA, Tfasc_v1.03663-RA, Tfasc_v1.04384-RA, Tfasc_v1.04427-RA, Tfasc_v1.04613-RA, Tfasc_v1.04740-RA, Tfasc_v1.05473-RA, Tfasc_v1.05996-RA, Tfasc_v1.06058-RA, Tfasc_v1.07619-RA, Tfasc_v1.07973-RA, Tfasc_v1.08361-RA, Tfasc_v1.09441-RA, Tfasc_v1.09639-RA, Tfasc_v1.09673-RA, Tfasc_v1.10817-RA, Tfasc_v1.11979-RA, Tfasc_v1.11980-RA, Tfasc_v1.12218-RA, Tfasc_v1.12602-RA, Tfasc_v1.12888-RA, Tfasc_v1.13141-RA, Tfasc_v1.13185-RA, Tfasc_v1.14072-RA, Tfasc_v1.14520-RA, Tfasc_v1.14859-RA, Tfasc_v1.16160-RA, Tfasc_v1.16172-RA, Tfasc_v1.16454-RA, Tfasc_v1.17142-RA, Tfasc_v1.18221-RA, Tfasc_v1.18627-RA, Tfasc_v1.18786-RA, Tfasc_v1.18855-RA, Tfasc_v1.20184-RA, Tfasc_v1.20275-RA, Tfasc_v1.20493-RA, Tfasc_v1.21571-RA, Tfasc_v1.21585-RA, Tfasc_v1.21613-RA, Tfasc_v1.21696-RA, Tfasc_v1.21703-RB, Tfasc_v1.22453-RA, Tfasc_v1.22455-RA, Tfasc_v1.22595-RA, Tfasc_v1.22621-RA, Tfasc_v1.22832-RA, Tfasc_v1.22860-RA, Tfasc_v1.23046-RA, Tfasc_v1.23419-RA, Tfasc_v1.23446-RA, Tfasc_v1.23546-RA, Tfasc_v1.24205-RA, Tfasc_v1.24209-RA, Tfasc_v1.24407-RA, Tfasc_v1.24687-RA, Tfasc_v1.24958-RA, Tfasc_v1.25137-RA, Tfasc_v1.25627-RA, Tfasc_v1.25628-RA, Tfasc_v1.25810-RA, Tfasc_v1.25852-RA, Tfasc_v1.26593-RA, Tfasc_v1.26900-RA, Tfasc_v1.27618-RA, Tfasc_v1.27619-RA, Tfasc_v1.27708-RA, Tfasc_v1.27815-RA, Tfasc_v1.27816-RA, Tfasc_v1.27857-RA, Tfasc_v1.27881-RA, Tfasc_v1.27908-RA, Tfasc_v1.27958-RB, Tfasc_v1.28605-RA, Tfasc_v1.28608-RA, Tfasc_v1.29930-RA, Tfasc_v1.30039-RA, Tfasc_v1.30112-RA, Tfasc_v1.30670-RA, Tfasc_v1.31220-RA, Tfasc_v1.31228-RA, Tfasc_v1.31230-RA, Tfasc_v1.32728-RA	0.02914
MF	GO:0008821	crossover junction DNA endonuclease activity	Tfasc_v1.21500-RA, Tfasc_v1.21508-RA	0.02991
MF	GO:0004106	chorismate mutase activity	Tfasc_v1.07026-RA, Tfasc_v1.07027-RA	0.04056
MF	GO:0052924	all-trans-nonaprenyl-diphosphate synthase (geranylgeranyl-diphosphate specific) activity	Tfasc_v1.26913-RA	0.04763
MF	GO:0004587	ornithine-oxo-acid transaminase activity	Tfasc_v1.04427-RA	0.04763
MF	GO:0048531	beta-1,3-galactosyltransferase activity	Tfasc_v1.05615-RA	0.04763
MF	GO:0042030	ATPase inhibitor activity	Tfasc_v1.29958-RA	0.04763
MF	GO:1990534	thermospermine oxidase activity	Tfasc_v1.09332-RA	0.04763
MF	GO:0102953	hypoglycin A gamma-glutamyl transpeptidase activity	Tfasc_v1.26269-RA	0.04763
MF	GO:0071558	histone H3K27me2/H3K27me3 demethylase activity	Tfasc_v1.17458-RA	0.04763
MF	GO:0004044	amidophosphoribosyltransferase activity	Tfasc_v1.18269-RA	0.04763
MF	GO:0000048	peptidyltransferase activity	Tfasc_v1.26269-RA	0.04763
MF	GO:0008398	sterol 14-demethylase activity	Tfasc_v1.21912-RA	0.04763
MF	GO:0010331	gibberellin binding	Tfasc_v1.00808-RA	0.04763
MF	GO:0052740	1-acyl-2-lysophosphatidylserine acylhydrolase activity	Tfasc_v1.01343-RA	0.04763
MF	GO:0050155	ornithine(lysine) transaminase activity	Tfasc_v1.04427-RA	0.04763
MF	GO:0004371	glycerone kinase activity	Tfasc_v1.19496-RA	0.04763
MF	GO:0080047	GDP-L-galactose phosphorylase activity	Tfasc_v1.22589-RA	0.04763
MF	GO:0052739	phosphatidylserine 1-acylhydrolase activity	Tfasc_v1.01343-RA	0.04763
MF	GO:0001653	peptide receptor activity	Tfasc_v1.03501-RA	0.04763
MF	GO:0103068	leukotriene C4 gamma-glutamyl transferase activity	Tfasc_v1.26269-RA	0.04763
MF	GO:0048307	ferredoxin-nitrite reductase activity	Tfasc_v1.08668-RA	0.04763
MF	GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	Tfasc_v1.24515-RA	0.04763
MF	GO:0052635	C-20 gibberellin 2-beta-dioxygenase activity	Tfasc_v1.03610-RA	0.04763
MF	GO:0030410	nicotianamine synthase activity	Tfasc_v1.01581-RA	0.04763
MF	GO:0045431	flavonol synthase activity	Tfasc_v1.08658-RA	0.04763
MF	GO:0004424	imidazoleglycerol-phosphate dehydratase activity	Tfasc_v1.26878-RA	0.04763
CC	GO:0010287	plastoglobule	Tfasc_v1.04301-RA, Tfasc_v1.04473-RA, Tfasc_v1.05868-RA, Tfasc_v1.06465-RA, Tfasc_v1.09192-RA, Tfasc_v1.09764-RA, Tfasc_v1.10775-RA, Tfasc_v1.10778-RA, Tfasc_v1.15053-RA, Tfasc_v1.22502-RA, Tfasc_v1.24065-RA, Tfasc_v1.25753-RA, Tfasc_v1.26805-RA	4e-08
CC	GO:0009523	photosystem II	Tfasc_v1.00232-RA, Tfasc_v1.03194-RA, Tfasc_v1.04301-RA, Tfasc_v1.05868-RA, Tfasc_v1.05971-RA, Tfasc_v1.09192-RA, Tfasc_v1.09764-RA, Tfasc_v1.10775-RA, Tfasc_v1.10778-RA, Tfasc_v1.10944-RA, Tfasc_v1.15053-RA, Tfasc_v1.22502-RA, Tfasc_v1.24065-RA, Tfasc_v1.25753-RA, Tfasc_v1.29439-RA	7e-07
CC	GO:0009522	photosystem I	Tfasc_v1.04301-RA, Tfasc_v1.05868-RA, Tfasc_v1.05971-RA, Tfasc_v1.09192-RA, Tfasc_v1.09764-RA, Tfasc_v1.10775-RA, Tfasc_v1.10778-RA, Tfasc_v1.15053-RA, Tfasc_v1.22502-RA, Tfasc_v1.24065-RA, Tfasc_v1.25753-RA	5.8e-06
